lm_id,campid,leadsource,sdate,lc_status,national_id_flag,lm_prd_code,app_id,disbursaldate,loan_amt,rundate,run_month,crmid,lc_id,lead_id,bound_code,qualified,reason,lead_channel,batch_month,disbursed_month
47449118,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,89734470,,,2023-06-05,2023-06,68x1005756494,1da32cf6-db71-4e7c-99eb-96fac10f97b1,14074098,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47476700,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,89840923,,,2023-06-05,2023-06,68x1007343431,1dacff6e-bb37-4ef9-bc0d-19b82b032b08,14082070,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47354389,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000769574,1db6577c-6d4b-4469-90fe-df2b9f8208a6,14049503,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46762064,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996399337,1dd75b3a-737e-4a61-a000-f0d04181915e,14021617,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46762087,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89156605,,,2023-06-05,2023-06,68x996399588,1de9b946-eab0-467e-8381-9f262046cfdf,14021668,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47202717,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,54242811,,,2023-06-05,2023-06,0,1df235d1-c93c-4a10-94fc-6e86a12fe3f5,14046512,FECEOO_VT_LOW,0,Lead_NotExisted,TSA,2023-05,
47682882,344,AVAY-NonLG,2023-05-26,PASSED_NTB,N,NULL,90229428,,,2023-06-05,2023-06,68x1017786212,1e00d539-2d21-45e0-8ce1-20abc828ef4e,14107731,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47656058,344,AVAY-NonLG,2023-05-24,PASSED_NTB,N,NULL,90149069,,,2023-06-05,2023-06,68x1016515888,1e052483-1a7f-4366-ac3c-6168ee8d38fa,14103940,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47392981,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,89610369,,,2023-06-05,2023-06,68x1002782322,1e205a7c-73c3-46d7-999a-6945a9402f46,14059706,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47662691,344,AVAY-NonLG,2023-05-24,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1016960146,1e301102-6f1a-493d-9ba5-35b9d91a378a,14104863,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47383596,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1002340295,1e34b5b6-38c4-49b6-b0cb-66d200328f02,14057181,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47726088,344,AVAY-NonLG,2023-05-29,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1020305653,1e3d1198-b0f3-459c-bad2-aec619a1d39f,14116652,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47387980,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,89498696,,,2023-06-05,2023-06,68x1002543133,1e4442c2-0e5c-423f-83cd-35de220ea5f5,14058673,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47351712,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000664895,1e4a7c0b-c591-4259-8f20-4009d4aea231,14048523,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46908244,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997716209,1e4c0186-0302-44f9-8bbc-e62aad79e09e,14033374,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47373710,344,AVAY-NonLG,2023-05-10,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1001859899,1e5af834-ace1-4e71-ad3b-bd4dde45539a,14055484,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47639180,344,AVAY-NonLG,2023-05-23,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1015580070,1e63cc13-173e-45e1-a58a-7f899f2d41ef,14100526,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46767006,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89199817,,,2023-06-05,2023-06,68x996617926,1e6a8fd3-a1a0-44b0-9716-ebe6ce8e7b41,14025741,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47425244,344,AVAY-NonLG,2023-05-13,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1004582561,1e730f2e-5ac0-4cf9-859b-e939f6f2dba9,14066801,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47365205,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1001461940,1e78730e-7cdc-4d7d-8735-5e1d0574f029,14052384,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47457092,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,89765709,,,2023-06-05,2023-06,68x1006228175,1e7b5a08-627f-4952-bd45-1020792c2923,14076908,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47136751,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,89401178,,,2023-06-05,2023-06,68x999617770,1e7be7ba-f585-49e8-9ac3-b3c363d9fe76,14044355,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47358280,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000969804,1e7e1882-54e9-4ee5-a4cc-7cb6589a1218,14050564,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47626496,344,AVAY-NonLG,2023-05-22,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1014869398,1e8ef80c-b11a-4296-8f5c-6ab8dcb27f71,14097867,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760833,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996377787,1ea00cf3-3fc7-4f75-9b8f-591fefa18ccd,14017243,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46761609,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996391384,1eb3af04-f38a-4e28-adb2-aafedc204b78,14019693,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47132079,344,AVAY-NonLG,2023-05-07,PASSED_NTB,N,NULL,89357482,,,2023-06-05,2023-06,68x999482399,1eb74d46-dc22-4313-948f-673079dbddae,14043243,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47574270,344,AVAY-NonLG,2023-05-18,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1008336623,1eb868ef-3fc4-4b96-8ea3-d20b1953cd02,14084211,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47450633,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1005821327,1ec597fe-98c1-41e9-8d91-8d1468aed715,14074710,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47587348,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,89897521,,,2023-06-05,2023-06,68x1012543197,2b096016-fb7d-4fc1-9cc7-1129e153c1fc,14087353,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47375752,344,AVAY-NonLG,2023-05-10,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1002021348,2b1e981b-a1cc-4ab5-aa3b-5490f9f3ae06,14056021,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,,54242811,,,2023-06-05,2023-06,0,2b1ebe51-444c-4669-9552-4b37c63d1938,14048250,FECEOO_NONVT,0,Lead_NotExisted,TSA,2023-05,
46774469,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,89192171,,,2023-06-05,2023-06,68x996859678,2b2f75d0-aaaa-4ce9-b7c8-121048c4d5b0,14027994,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47614433,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1014278319,2b32aeae-6084-409d-a38f-1ad274095923,14094726,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47392477,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1002754391,2b35ec17-ad74-4c43-9807-84825ef9efba,14059634,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47402110,344,AVAY-NonLG,2023-05-12,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1003231584,2b40d0a0-7fb2-4cd2-abe7-1fc53adffc17,14061379,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46910347,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997838258,2b483a25-3192-46ad-be6d-224db001ff18,14034156,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47389325,344,AVAY-NonLG,2023-05-11,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1002617189,2b512e9d-e03d-4ee7-b714-bec464c38aa8,14058979,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46758627,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996351263,2b51acd0-486f-467a-91f2-5009c1e375c1,14012222,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47616134,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,90025623,,,2023-06-05,2023-06,68x1014402143,2b527645-7650-4589-b15d-2442d4950379,14095265,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47592887,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1012978026,2b57cb6b-b8e3-4434-a0d0-f039c4492258,14088762,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47648071,344,AVAY-NonLG,2023-05-23,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1016070474,2b62d85b-61d8-4ee0-8ed0-31a62d7e73cf,14101927,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47752583,344,AVAY-NonLG,2023-05-31,PASSED_NTB,N,NULL,90428206,,,2023-06-05,2023-06,68x1021383853,2b6bd246-5e7c-4c1d-a758-451793fbbac1,14120496,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46762043,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996399067,2b6dd46c-4556-4f6a-877c-4f51ee015062,14021579,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46759996,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996364926,2b7168a5-4bcc-48fe-9c7c-ffa89f598735,14014715,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47354541,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000777721,2b7e4e33-87af-4b92-b559-94d143e15e53,14049541,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47706162,344,AVAY-NonLG,2023-05-28,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1019287818,2b8349bc-e804-4440-aa09-362641a2b42c,14112749,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47436662,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1005098203,2b83e0ac-d3de-40df-a82d-b2fa7fed8e39,14071093,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47129985,344,AVAY-NonLG,2023-05-07,PASSED_NTB,N,NULL,90072298,,,2023-06-05,2023-06,68x999419197,2b93b055-7987-41f0-9002-eb7d292cf698,14042531,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46976688,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x998260110,2bae478e-f5b1-4c50-84d6-939511521e05,14035548,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47577222,344,AVAY-NonLG,2023-05-18,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1008522434,2baf433c-7df7-46cd-86de-f8388fcbe544,14085168,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47119947,344,AVAY-NonLG,2023-05-06,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x998974412,2bcab70b-0df7-4526-bca9-04f219bd7fbb,14039219,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46772284,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996774159,2bcb5761-e302-4dbc-9dcf-b4511a9baa26,14027161,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46802907,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,89490486,,,2023-06-05,2023-06,68x997335753,2bd53c2a-511b-4620-bc22-87f5e6c2fc0f,14031562,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46758574,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996350611,2bd8ee2f-b56b-4e22-9b4e-8c5a7c26c21d,14012096,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47412855,344,AVAY-NonLG,2023-05-13,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1003906570,2bd91133-dc15-4731-861a-62c3fc550ba9,14063686,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47744527,344,AVAY-NonLG,2023-05-30,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1021085724,2bd9a066-92d8-4115-a17e-51900ebf9f63,14119144,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47373872,344,AVAY-NonLG,2023-05-10,PASSED_NTB,N,NULL,89759898,,,2023-06-05,2023-06,68x1001872280,2be311f6-a37d-444c-aba6-88d1f31eb356,14055520,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47351693,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000664876,37e86fa3-4a6a-4073-9778-83867c1629eb,14048486,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47136726,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999617746,37ef7465-8fb5-4292-a748-4cc729ece837,14044256,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47616509,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,90044966,,,2023-06-05,2023-06,68x1014428359,37fda0ed-a938-49c6-b15c-05cdd3f6796b,14095397,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47434142,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,89805062,,,2023-06-05,2023-06,68x1004956794,3802e9b9-4235-4a0f-a9e4-ae6b9fc65f52,14070081,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47468142,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,89802463,,,2023-06-05,2023-06,68x1006798195,38065fc3-93fc-4c41-9db1-30813b8b4503,14080049,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47698002,344,AVAY-NonLG,2023-05-27,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1018788534,380ec60d-c048-4bf8-8789-2855e3edc485,14111045,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46761428,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89161706,,,2023-06-05,2023-06,68x996388247,3813d551-803a-49fe-be7c-d800b97ee892,14018727,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47725401,344,AVAY-NonLG,2023-05-29,PASSED_NTB,N,NULL,90381952,,,2023-06-05,2023-06,68x1020221978,381b22cc-41f2-457b-8fe1-c1449dba0165,14116535,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46908144,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997716119,38278ea1-bfb6-4c5c-a70c-1fca1fa0d412,14032977,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47591981,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1012890594,383c12b0-a474-478b-bdfb-d2a5b0eb2d6e,14088464,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47136780,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999617798,383d5b1a-9243-4ae1-a864-12d123753424,14044453,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47125594,344,AVAY-NonLG,2023-05-06,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999288180,383e2896-587e-4e55-bc92-15cb7a0c681d,14040814,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47684351,344,AVAY-NonLG,2023-05-26,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1017865985,38426870-e97e-4043-894c-792516dd50e8,14108394,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47678799,344,AVAY-NonLG,2023-05-25,PASSED_NTB,N,NULL,90389136,,,2023-06-05,2023-06,68x1017626455,3847560e-0376-423f-aa84-771252cd4014,14107211,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47434123,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1004956775,384a8ba0-d75f-4bee-9de9-3318d3c6ff68,14070028,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46802538,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,89214718,,,2023-06-05,2023-06,68x997308579,38503c72-5a3c-4cdc-9823-487cac8e5b08,14031411,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47463900,344,AVAY-NonLG,2023-05-17,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1006535543,38654602-55b4-42e8-a101-adb2cca1e1fc,14078310,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47585892,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1012471033,386e7169-8374-492a-8ce3-2e53ba2c7c29,14086743,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47731745,344,AVAY-NonLG,2023-05-30,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1020494420,386ea590-6333-4733-ad24-7ff93b40b555,14117721,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47127046,344,AVAY-NonLG,2023-05-07,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999288828,3877e077-88a1-46ad-9eb1-ce30610d7a8a,14040912,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47131050,344,AVAY-NonLG,2023-05-07,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999434301,387f1603-0b3a-4661-b672-1c2f3a3a278d,14042931,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47364320,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,89440822,,,2023-06-05,2023-06,68x1001354241,3880b3ab-225b-4ea8-a567-de5b3dcbb41a,14052123,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46759768,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996362568,3882d9c8-6f9b-4ce5-83e7-13bf36b18c66,14014154,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46759074,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996355706,388e558a-a1b9-4056-af2c-e7bb9f98ce8c,14012983,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46908193,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,89234704,,,2023-06-05,2023-06,68x997716162,3894f1f7-4ecd-4c14-9e96-d5028cc71db3,14033130,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47133583,344,AVAY-NonLG,2023-05-07,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999566804,38990a00-1b1b-4d72-a686-78448c992ba0,14043676,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46952949,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x998103665,389a1817-0044-4db9-851c-cee1cd6c3460,14034800,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46773670,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996808851,38a64fca-5610-4524-b0ce-33fed16d55b8,14027668,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47585904,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1012471045,38a6570a-b728-4d62-b22c-fad24fe5700b,14086798,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47435481,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1005003127,38b5cdd3-a030-458a-87df-7907471d409c,14070625,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47755343,344,AVAY-NonLG,2023-05-31,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1021651703,38b81626-f459-4ca4-8df7-cb0276039ae6,14121181,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47591425,344,AVAY-NonLG,2023-05-19,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1012831949,01c304a4-e5b6-47d8-9ac8-89fa1f8cdb91,14088358,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47351782,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1000664960,01c4a042-ce51-41f4-bd2a-0a35d416c76c,14048699,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47611578,344,AVAY-NonLG,2023-05-21,PASSED_NTB,N,NULL,90044147,,,2023-06-05,2023-06,68x1014126135,01d0c186-266d-42a8-839d-263ebc9e4687,14093450,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47449138,344,AVAY-NonLG,2023-05-16,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1005756514,01e38de1-2c62-40d4-bcc7-32a4bf985bb3,14074137,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46908208,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997716176,01ed8667-602f-4955-b122-53b6d2c6b805,14033221,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
46767773,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89175895,2023-05-05,"10,750,000",2023-06-05,2023-06,68x996660988,01f0f690-ffcd-4afe-9709-0e79d4f1c1ef,14025946,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,1
47744558,344,AVAY-NonLG,2023-05-30,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1021087841,01f1ce04-0e1a-4d6d-bb43-8bc18ae05dbe,14119151,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46908194,344,AVAY-NonLG,2023-05-05,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997716163,01f68044-df52-4c7d-a291-407e69e1177e,14033136,FECEOO_NONVT,1,Lead_NotExisted,TSA,2023-05,
47437973,344,AVAY-NonLG,2023-05-15,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1005187149,01f87527-2c31-42d9-898f-c254ac2e5292,14071573,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760805,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89162019,,,2023-06-05,2023-06,68x996377290,0200cf5b-ade7-4d4e-9247-d3989ba6b2af,14017147,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46906929,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,89244504,2023-05-17,"10,000,000",2023-06-05,2023-06,68x997715221,02078b07-6e58-4b86-8cfd-64d061509947,14032810,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,1
47432927,344,AVAY-NonLG,2023-05-14,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1004956072,02096e7a-677e-4920-ae0c-85d2c8dc53db,14069654,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46763554,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996470738,0216117c-cdd2-45a7-9d3e-9dd3cecc6f81,14024445,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46775846,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996939077,021e80da-bf28-4c1d-9de6-0b88a0a5f29e,14028619,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
,344,AVAY-NonLG,2023-05-09,PASSED_NTB,N,,54242811,,,2023-06-05,2023-06,0,0224d796-91af-4cf8-a37e-c1397449dfc5,14048478,FECEOO_NONVT,0,Lead_NotExisted,TSA,2023-05,
47664936,344,AVAY-NonLG,2023-05-25,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x1016991271,023023f2-d98e-49b8-852e-fa884e2cac54,14105478,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46844451,344,AVAY-NonLG,2023-05-04,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x997555024,0237ad28-5b03-4fcb-8a25-9a156b5e3e97,14032047,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46762081,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996399505,024127b7-a1b1-4afc-a402-890234500acc,14021659,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
47136736,344,AVAY-NonLG,2023-05-08,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x999617756,0268198d-a093-4afc-a682-11d3a8e510b6,14044317,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46758814,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,,,,2023-06-05,2023-06,68x996353296,0268fc76-4753-4530-b930-68b6a4cd63c5,14012612,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
46760942,344,AVAY-NonLG,2023-05-03,PASSED_NTB,N,NULL,89164012,,,2023-06-05,2023-06,68x996379378,027c83c7-3be6-4ead-a155-05ad982c2ad5,14017526,FECEOO_VT_LOW,1,Lead_NotExisted,TSA,2023-05,
